,eigVal,eigVec,Coupling coeff.,Ecm,XC,Ecm-XC
98,[1.371-0.00308137j 1.371-0.00029863j],"[[9.66851565e-01+0.j         4.21433721e-14-0.25533909j]
 [0.00000000e+00+0.25533909j 9.66851565e-01+0.j        ]]",0.0007900000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
99,[1.371-0.00307852j 1.371-0.00030148j],"[[9.66390739e-01+0.j         3.82055498e-14-0.25707769j]
 [0.00000000e+00+0.25707769j 9.66390739e-01+0.j        ]]",0.0007949999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
100,[1.371-0.00307564j 1.371-0.00030436j],"[[ 9.65925826e-01+0.j         -6.89448498e-14-0.25881905j]
 [ 0.00000000e+00+0.25881905j  9.65925826e-01+0.j        ]]",0.0007999999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
101,[1.371-0.00307274j 1.371-0.00030726j],"[[9.65456796e-01+0.j         4.31876757e-14-0.26056319j]
 [0.00000000e+00+0.26056319j 9.65456796e-01+0.j        ]]",0.0008049999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
102,[1.371-0.00306982j 1.371-0.00031018j],"[[ 9.64983618e-01+0.j         -1.46931078e-15-0.26231015j]
 [ 0.00000000e+00+0.26231015j  9.64983618e-01+0.j        ]]",0.00081,(1.371-9e-05j),(1.371-9e-05j),0j
103,[1.371-0.00306687j 1.371-0.00031313j],"[[9.64506262e-01+0.j         3.51108032e-15-0.26405998j]
 [0.00000000e+00+0.26405998j 9.64506262e-01+0.j        ]]",0.000815,(1.371-9e-05j),(1.371-9e-05j),0j
104,[1.371-0.0030639j 1.371-0.0003161j],"[[ 9.64024695e-01+0.j         -2.87825319e-14-0.26581269j]
 [ 0.00000000e+00+0.26581269j  9.64024695e-01+0.j        ]]",0.00082,(1.371-9e-05j),(1.371-9e-05j),0j
105,[1.371-0.0030609j 1.371-0.0003191j],"[[9.63538885e-01+0.j         4.92661467e-14-0.26756834j]
 [0.00000000e+00+0.26756834j 9.63538885e-01+0.j        ]]",0.000825,(1.371-9e-05j),(1.371-9e-05j),0j
106,[1.371-0.00305788j 1.371-0.00032212j],"[[ 9.63048800e-01+0.j         -1.98036032e-14-0.26932695j]
 [ 0.00000000e+00+0.26932695j  9.63048800e-01+0.j        ]]",0.00083,(1.371-9e-05j),(1.371-9e-05j),0j
107,[1.371-0.00305484j 1.371-0.00032516j],"[[ 9.62554407e-01+0.j         -3.78863607e-15-0.27108857j]
 [ 0.00000000e+00+0.27108857j  9.62554407e-01+0.j        ]]",0.000835,(1.371-9e-05j),(1.371-9e-05j),0j
108,[1.371-0.00305176j 1.371-0.00032824j],"[[ 9.62055671e-01+0.j         -3.92463839e-14-0.27285323j]
 [ 0.00000000e+00+0.27285323j  9.62055671e-01+0.j        ]]",0.00084,(1.371-9e-05j),(1.371-9e-05j),0j
109,[1.371-0.00304867j 1.371-0.00033133j],"[[ 9.61552557e-01+0.j         -6.47780440e-14-0.27462097j]
 [ 0.00000000e+00+0.27462097j  9.61552557e-01+0.j        ]]",0.000845,(1.371-9e-05j),(1.371-9e-05j),0j
110,[1.371-0.00304554j 1.371-0.00033446j],"[[9.61045032e-01+0.j         2.58126853e-14-0.27639184j]
 [0.00000000e+00+0.27639184j 9.61045032e-01+0.j        ]]",0.0008500000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
111,[1.371-0.0030424j 1.371-0.0003376j],"[[9.60533059e-01+0.j         1.69499831e-14-0.27816586j]
 [0.00000000e+00+0.27816586j 9.60533059e-01+0.j        ]]",0.0008550000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
112,[1.371-0.00303922j 1.371-0.00034078j],"[[ 9.60016601e-01+0.j         -1.58727198e-15-0.27994308j]
 [ 0.00000000e+00+0.27994308j  9.60016601e-01+0.j        ]]",0.0008600000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
113,[1.371-0.00303602j 1.371-0.00034398j],"[[9.59495622e-01+0.j         6.78346268e-14-0.28172354j]
 [0.00000000e+00+0.28172354j 9.59495622e-01+0.j        ]]",0.0008650000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
114,[1.371-0.0030328j 1.371-0.0003472j],"[[9.58970084e-01+0.j         2.79498646e-14-0.28350728j]
 [0.00000000e+00+0.28350728j 9.58970084e-01+0.j        ]]",0.0008700000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
115,[1.371-0.00302954j 1.371-0.00035046j],"[[9.58439949e-01+0.j         4.14113188e-14-0.28529435j]
 [0.00000000e+00+0.28529435j 9.58439949e-01+0.j        ]]",0.0008750000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
116,[1.371-0.00302626j 1.371-0.00035374j],"[[ 9.57905177e-01+0.j         -1.35915584e-14-0.28708478j]
 [ 0.00000000e+00+0.28708478j  9.57905177e-01+0.j        ]]",0.0008799999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
117,[1.371-0.00302296j 1.371-0.00035704j],"[[ 9.57365728e-01+0.j         -5.96050986e-14-0.28887863j]
 [ 0.00000000e+00+0.28887863j  9.57365728e-01+0.j        ]]",0.0008849999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
118,[1.371-0.00301962j 1.371-0.00036038j],"[[9.56821562e-01+0.j         1.79353060e-14-0.29067593j]
 [0.00000000e+00+0.29067593j 9.56821562e-01+0.j        ]]",0.00089,(1.371-9e-05j),(1.371-9e-05j),0j
119,[1.371-0.00301626j 1.371-0.00036374j],"[[ 9.56272638e-01+0.j         -2.00690159e-14-0.29247674j]
 [ 0.00000000e+00+0.29247674j  9.56272638e-01+0.j        ]]",0.000895,(1.371-9e-05j),(1.371-9e-05j),0j
120,[1.371-0.00301288j 1.371-0.00036712j],"[[9.55718914e-01+0.j         4.61315014e-14-0.29428109j]
 [0.00000000e+00+0.29428109j 9.55718914e-01+0.j        ]]",0.0009,(1.371-9e-05j),(1.371-9e-05j),0j
121,[1.371-0.00300946j 1.371-0.00037054j],"[[9.55160346e-01+0.j         4.71844785e-14-0.29608903j]
 [0.00000000e+00+0.29608903j 9.55160346e-01+0.j        ]]",0.000905,(1.371-9e-05j),(1.371-9e-05j),0j
122,[1.371-0.00300602j 1.371-0.00037398j],"[[9.54596891e-01+0.j         5.37625500e-14-0.29790061j]
 [0.00000000e+00+0.29790061j 9.54596891e-01+0.j        ]]",0.00091,(1.371-9e-05j),(1.371-9e-05j),0j
123,[1.371-0.00300255j 1.371-0.00037745j],"[[9.54028504e-01+0.j         4.88498131e-15-0.29971589j]
 [0.00000000e+00+0.29971589j 9.54028504e-01+0.j        ]]",0.000915,(1.371-9e-05j),(1.371-9e-05j),0j
124,[1.371-0.00299905j 1.371-0.00038095j],"[[ 9.53455140e-01+0.j        -3.54091756e-14-0.3015349j]
 [ 0.00000000e+00+0.3015349j  9.53455140e-01+0.j       ]]",0.00092,(1.371-9e-05j),(1.371-9e-05j),0j
125,[1.371-0.00299552j 1.371-0.00038448j],"[[9.52876753e-01+0.j        2.05929024e-14-0.3033577j]
 [0.00000000e+00+0.3033577j 9.52876753e-01+0.j       ]]",0.000925,(1.371-9e-05j),(1.371-9e-05j),0j
126,[1.371-0.00299196j 1.371-0.00038804j],"[[9.52293295e-01+0.j         3.44169138e-15-0.30518434j]
 [0.00000000e+00+0.30518434j 9.52293295e-01+0.j        ]]",0.00093,(1.371-9e-05j),(1.371-9e-05j),0j
127,[1.371-0.00298837j 1.371-0.00039163j],"[[ 9.51704718e-01+0.j         -4.23584778e-14-0.30701487j]
 [ 0.00000000e+00+0.30701487j  9.51704718e-01+0.j        ]]",0.0009350000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
128,[1.371-0.00298476j 1.371-0.00039524j],"[[ 9.51110973e-01+0.j         -4.45910669e-14-0.30884934j]
 [ 0.00000000e+00+0.30884934j  9.51110973e-01+0.j        ]]",0.0009400000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
129,[1.371-0.00298111j 1.371-0.00039889j],"[[ 9.50512010e-01+0.j         -7.62237495e-15-0.31068782j]
 [ 0.00000000e+00+0.31068782j  9.50512010e-01+0.j        ]]",0.0009450000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
130,[1.371-0.00297744j 1.371-0.00040256j],"[[ 9.49907778e-01+0.j         -7.86315457e-14-0.31253034j]
 [ 0.00000000e+00+0.31253034j  9.49907778e-01+0.j        ]]",0.0009500000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
131,[1.371-0.00297373j 1.371-0.00040627j],"[[9.49298225e-01+0.j         2.04558592e-14-0.31437697j]
 [0.00000000e+00+0.31437697j 9.49298225e-01+0.j        ]]",0.0009550000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
132,[1.371-0.00297j 1.371-0.00041j],"[[9.48683298e-01+0.j         1.37945211e-14-0.31622777j]
 [0.00000000e+00+0.31622777j 9.48683298e-01+0.j        ]]",0.0009600000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
133,[1.371-0.00296623j 1.371-0.00041377j],"[[9.48062942e-01+0.j         3.13221671e-14-0.31808278j]
 [0.00000000e+00+0.31808278j 9.48062942e-01+0.j        ]]",0.0009649999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
134,[1.371-0.00296244j 1.371-0.00041756j],"[[ 9.47437103e-01+0.j         -1.57374114e-14-0.31994208j]
 [ 0.00000000e+00+0.31994208j  9.47437103e-01+0.j        ]]",0.0009699999999999999,(1.371-9e-05j),(1.371-9e-05j),0j
135,[1.371-0.00295861j 1.371-0.00042139j],"[[9.46805723e-01+0.j         4.52068938e-15-0.32180572j]
 [0.00000000e+00+0.32180572j 9.46805723e-01+0.j        ]]",0.000975,(1.371-9e-05j),(1.371-9e-05j),0j
136,[1.371-0.00295475j 1.371-0.00042525j],"[[9.46168745e-01+0.j         3.32511796e-14-0.32367377j]
 [0.00000000e+00+0.32367377j 9.46168745e-01+0.j        ]]",0.00098,(1.371-9e-05j),(1.371-9e-05j),0j
137,[1.371-0.00295086j 1.371-0.00042914j],"[[ 9.45526110e-01+0.j         -5.18890486e-14-0.32554627j]
 [ 0.00000000e+00+0.32554627j  9.45526110e-01+0.j        ]]",0.000985,(1.371-9e-05j),(1.371-9e-05j),0j
138,[1.371-0.00294694j 1.371-0.00043306j],"[[ 9.44877758e-01+0.j         -4.15778523e-14-0.32742331j]
 [ 0.00000000e+00+0.32742331j  9.44877758e-01+0.j        ]]",0.00099,(1.371-9e-05j),(1.371-9e-05j),0j
139,[1.371-0.00294299j 1.371-0.00043701j],"[[9.44223628e-01+0.j         5.60543365e-14-0.32930493j]
 [0.00000000e+00+0.32930493j 9.44223628e-01+0.j        ]]",0.000995,(1.371-9e-05j),(1.371-9e-05j),0j
140,[1.371-0.002939j 1.371-0.000441j],"[[ 9.43563657e-01+0.j         -4.18554080e-14-0.33119122j]
 [ 0.00000000e+00+0.33119122j  9.43563657e-01+0.j        ]]",0.001,(1.371-9e-05j),(1.371-9e-05j),0j
141,[1.371-0.00293498j 1.371-0.00044502j],"[[9.42897781e-01+0.j         9.97812943e-14-0.33308223j]
 [0.00000000e+00+0.33308223j 9.42897781e-01+0.j        ]]",0.001005,(1.371-9e-05j),(1.371-9e-05j),0j
142,[1.371-0.00293093j 1.371-0.00044907j],"[[ 9.42225934e-01+0.j         -5.90083538e-14-0.33497804j]
 [ 0.00000000e+00+0.33497804j  9.42225934e-01+0.j        ]]",0.00101,(1.371-9e-05j),(1.371-9e-05j),0j
143,[1.371-0.00292684j 1.371-0.00045316j],"[[9.41548049e-01+0.j         4.48599491e-14-0.33687872j]
 [0.00000000e+00+0.33687872j 9.41548049e-01+0.j        ]]",0.001015,(1.371-9e-05j),(1.371-9e-05j),0j
144,[1.371-0.00292272j 1.371-0.00045728j],"[[9.40864059e-01+0.j         6.23112673e-14-0.33878433j]
 [0.00000000e+00+0.33878433j 9.40864059e-01+0.j        ]]",0.00102,(1.371-9e-05j),(1.371-9e-05j),0j
145,[1.371-0.00291857j 1.371-0.00046143j],"[[9.40173893e-01+0.j         1.04249942e-13-0.34069495j]
 [0.00000000e+00+0.34069495j 9.40173893e-01+0.j        ]]",0.001025,(1.371-9e-05j),(1.371-9e-05j),0j
146,[1.371-0.00291438j 1.371-0.00046562j],"[[9.39477480e-01+0.j         2.98372438e-15-0.34261066j]
 [0.00000000e+00+0.34261066j 9.39477480e-01+0.j        ]]",0.00103,(1.371-9e-05j),(1.371-9e-05j),0j
147,[1.371-0.00291015j 1.371-0.00046985j],"[[ 9.38774746e-01+0.j         -8.18511925e-14-0.34453153j]
 [ 0.00000000e+00+0.34453153j  9.38774746e-01+0.j        ]]",0.0010350000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
148,[1.371-0.00290589j 1.371-0.00047411j],"[[9.38065618e-01+0.j         4.09429435e-14-0.34645764j]
 [0.00000000e+00+0.34645764j 9.38065618e-01+0.j        ]]",0.0010400000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
149,[1.371-0.0029016j 1.371-0.0004784j],"[[ 9.37350018e-01+0.j         -1.30229161e-13-0.34838907j]
 [ 0.00000000e+00+0.34838907j  9.37350018e-01+0.j        ]]",0.0010450000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
150,[1.371-0.00289727j 1.371-0.00048273j],"[[ 9.36627869e-01+0.j        -3.03021497e-14-0.3503259j]
 [ 0.00000000e+00+0.3503259j  9.36627869e-01+0.j       ]]",0.00105,(1.371-9e-05j),(1.371-9e-05j),0j
151,[1.371-0.0028929j 1.371-0.0004871j],"[[ 9.35899090e-01+0.j         -2.05738204e-15-0.35226821j]
 [ 0.00000000e+00+0.35226821j  9.35899090e-01+0.j        ]]",0.001055,(1.371-9e-05j),(1.371-9e-05j),0j
152,[1.371-0.0028885j 1.371-0.0004915j],"[[ 9.35163599e-01+0.j        -2.33667252e-14-0.3542161j]
 [ 0.00000000e+00+0.3542161j  9.35163599e-01+0.j       ]]",0.00106,(1.371-9e-05j),(1.371-9e-05j),0j
153,[1.371-0.00288406j 1.371-0.00049594j],"[[ 9.34421313e-01+0.j         -8.84570195e-14-0.35616964j]
 [ 0.00000000e+00+0.35616964j  9.34421313e-01+0.j        ]]",0.001065,(1.371-9e-05j),(1.371-9e-05j),0j
154,[1.371-0.00287958j 1.371-0.00050042j],"[[9.33672145e-01+0.j         6.28663788e-14-0.35812892j]
 [0.00000000e+00+0.35812892j 9.33672145e-01+0.j        ]]",0.00107,(1.371-9e-05j),(1.371-9e-05j),0j
155,[1.371-0.00287506j 1.371-0.00050494j],"[[9.32916008e-01+0.j         9.77273817e-14-0.36009405j]
 [0.00000000e+00+0.36009405j 9.32916008e-01+0.j        ]]",0.001075,(1.371-9e-05j),(1.371-9e-05j),0j
156,[1.371-0.00287051j 1.371-0.00050949j],"[[ 9.32152812e-01+0.j        -1.71251902e-14-0.3620651j]
 [ 0.00000000e+00+0.3620651j  9.32152812e-01+0.j       ]]",0.00108,(1.371-9e-05j),(1.371-9e-05j),0j
157,[1.371-0.00286591j 1.371-0.00051409j],"[[9.31382463e-01+0.j         1.24872335e-13-0.36404218j]
 [0.00000000e+00+0.36404218j 9.31382463e-01+0.j        ]]",0.001085,(1.371-9e-05j),(1.371-9e-05j),0j
158,[1.371-0.00286128j 1.371-0.00051872j],"[[9.30604869e-01+0.j         1.52725055e-14-0.36602538j]
 [0.00000000e+00+0.36602538j 9.30604869e-01+0.j        ]]",0.00109,(1.371-9e-05j),(1.371-9e-05j),0j
159,[1.371-0.00285661j 1.371-0.00052339j],"[[ 9.29819931e-01+0.j        -3.25711680e-14-0.3680148j]
 [ 0.00000000e+00+0.3680148j  9.29819931e-01+0.j       ]]",0.001095,(1.371-9e-05j),(1.371-9e-05j),0j
160,[1.371-0.0028519j 1.371-0.0005281j],"[[ 9.29027550e-01+0.j         -6.99440506e-15-0.37001056j]
 [ 0.00000000e+00+0.37001056j  9.29027550e-01+0.j        ]]",0.0011,(1.371-9e-05j),(1.371-9e-05j),0j
161,[1.371-0.00284714j 1.371-0.00053286j],"[[9.28227624e-01+0.j         2.25479357e-14-0.37201274j]
 [0.00000000e+00+0.37201274j 9.28227624e-01+0.j        ]]",0.001105,(1.371-9e-05j),(1.371-9e-05j),0j
162,[1.371-0.00284235j 1.371-0.00053765j],"[[ 9.27420050e-01+0.j         -2.75439394e-14-0.37402146j]
 [ 0.00000000e+00+0.37402146j  9.27420050e-01+0.j        ]]",0.00111,(1.371-9e-05j),(1.371-9e-05j),0j
163,[1.371-0.00283751j 1.371-0.00054249j],"[[9.26604718e-01+0.j         4.19074497e-14-0.37603683j]
 [0.00000000e+00+0.37603683j 9.26604718e-01+0.j        ]]",0.001115,(1.371-9e-05j),(1.371-9e-05j),0j
164,[1.371-0.00283263j 1.371-0.00054737j],"[[9.25781519e-01+0.j         9.27730115e-15-0.37805896j]
 [0.00000000e+00+0.37805896j 9.25781519e-01+0.j        ]]",0.0011200000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
165,[1.371-0.00282771j 1.371-0.00055229j],"[[9.24950341e-01+0.j         8.40646996e-15-0.38008797j]
 [0.00000000e+00+0.38008797j 9.24950341e-01+0.j        ]]",0.0011250000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
166,[1.371-0.00282274j 1.371-0.00055726j],"[[ 9.24111066e-01+0.j         -6.34908792e-14-0.38212398j]
 [ 0.00000000e+00+0.38212398j  9.24111066e-01+0.j        ]]",0.0011300000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
167,[1.371-0.00281773j 1.371-0.00056227j],"[[9.23263576e-01+0.j         4.78783679e-15-0.38416711j]
 [0.00000000e+00+0.38416711j 9.23263576e-01+0.j        ]]",0.001135,(1.371-9e-05j),(1.371-9e-05j),0j
168,[1.371-0.00281268j 1.371-0.00056732j],"[[9.22407749e-01+0.j         9.26758670e-14-0.38621748j]
 [0.00000000e+00+0.38621748j 9.22407749e-01+0.j        ]]",0.00114,(1.371-9e-05j),(1.371-9e-05j),0j
169,[1.371-0.00280758j 1.371-0.00057242j],"[[ 9.21543457e-01+0.j         -6.62109256e-14-0.38827523j]
 [ 0.00000000e+00+0.38827523j  9.21543457e-01+0.j        ]]",0.001145,(1.371-9e-05j),(1.371-9e-05j),0j
170,[1.371-0.00280243j 1.371-0.00057757j],"[[9.20670573e-01+0.j         3.53744811e-14-0.39034049j]
 [0.00000000e+00+0.39034049j 9.20670573e-01+0.j        ]]",0.00115,(1.371-9e-05j),(1.371-9e-05j),0j
171,[1.371-0.00279724j 1.371-0.00058276j],"[[ 9.19788962e-01+0.j         -1.61190505e-14-0.39241338j]
 [ 0.00000000e+00+0.39241338j  9.19788962e-01+0.j        ]]",0.001155,(1.371-9e-05j),(1.371-9e-05j),0j
172,[1.371-0.002792j 1.371-0.000588j],"[[9.18898489e-01+0.j         1.04992404e-13-0.39449406j]
 [0.00000000e+00+0.39449406j 9.18898489e-01+0.j        ]]",0.00116,(1.371-9e-05j),(1.371-9e-05j),0j
173,[1.371-0.00278671j 1.371-0.00059329j],"[[ 9.17999011e-01+0.j         -1.74860126e-14-0.39658267j]
 [ 0.00000000e+00+0.39658267j  9.17999011e-01+0.j        ]]",0.001165,(1.371-9e-05j),(1.371-9e-05j),0j
174,[1.371-0.00278138j 1.371-0.00059862j],"[[ 9.17090385e-01+0.j         -4.64350780e-14-0.39867935j]
 [ 0.00000000e+00+0.39867935j  9.17090385e-01+0.j        ]]",0.00117,(1.371-9e-05j),(1.371-9e-05j),0j
175,[1.371-0.00277599j 1.371-0.00060401j],"[[ 9.16172461e-01+0.j         -3.00454106e-15-0.40078426j]
 [ 0.00000000e+00+0.40078426j  9.16172461e-01+0.j        ]]",0.001175,(1.371-9e-05j),(1.371-9e-05j),0j
176,[1.371-0.00277056j 1.371-0.00060944j],"[[9.15245085e-01+0.j         1.01099684e-13-0.40289755j]
 [0.00000000e+00+0.40289755j 9.15245085e-01+0.j        ]]",0.00118,(1.371-9e-05j),(1.371-9e-05j),0j
177,[1.371-0.00276507j 1.371-0.00061493j],"[[9.14308100e-01+0.j         1.53557722e-14-0.40501938j]
 [0.00000000e+00+0.40501938j 9.14308100e-01+0.j        ]]",0.001185,(1.371-9e-05j),(1.371-9e-05j),0j
178,[1.371-0.00275953j 1.371-0.00062047j],"[[ 9.13361341e-01+0.j         -4.96824804e-15-0.40714992j]
 [ 0.00000000e+00+0.40714992j  9.13361341e-01+0.j        ]]",0.00119,(1.371-9e-05j),(1.371-9e-05j),0j
179,[1.371-0.00275394j 1.371-0.00062606j],"[[9.12404642e-01+0.j         8.82627305e-15-0.40928935j]
 [0.00000000e+00+0.40928935j 9.12404642e-01+0.j        ]]",0.001195,(1.371-9e-05j),(1.371-9e-05j),0j
180,[1.371-0.0027483j 1.371-0.0006317j],"[[ 9.11437828e-01+0.j         -1.58900670e-13-0.41143783j]
 [ 5.73969430e-14+0.41143783j  9.11437828e-01+0.j        ]]",0.0012000000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
181,[1.371-0.0027426j 1.371-0.0006374j],"[[9.10460720e-01+0.j         9.94967997e-14-0.41359555j]
 [0.00000000e+00+0.41359555j 9.10460720e-01+0.j        ]]",0.0012050000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
182,[1.371-0.00273685j 1.371-0.00064315j],"[[ 9.09473135e-01+0.j         -1.73805415e-13-0.41576269j]
 [ 5.43291793e-14+0.41576269j  9.09473135e-01+0.j        ]]",0.0012100000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
183,[1.371-0.00273105j 1.371-0.00064895j],"[[9.08474881e-01+0.j         4.95506414e-14-0.41793946j]
 [0.00000000e+00+0.41793946j 9.08474881e-01+0.j        ]]",0.0012150000000000002,(1.371-9e-05j),(1.371-9e-05j),0j
184,[1.371-0.00272518j 1.371-0.00065482j],"[[ 9.07465761e-01+0.j         -4.05092626e-14-0.42012604j]
 [ 0.00000000e+00+0.42012604j  9.07465761e-01+0.j        ]]",0.00122,(1.371-9e-05j),(1.371-9e-05j),0j
185,[1.371-0.00271926j 1.371-0.00066074j],"[[ 9.06445572e-01+0.j         -1.06969988e-13-0.42232265j]
 [ 0.00000000e+00+0.42232265j  9.06445572e-01+0.j        ]]",0.001225,(1.371-9e-05j),(1.371-9e-05j),0j
186,[1.371-0.00271328j 1.371-0.00066672j],"[[ 9.05414105e-01+0.j        -1.54543045e-13-0.4245295j]
 [ 0.00000000e+00+0.4245295j  9.05414105e-01+0.j       ]]",0.00123,(1.371-9e-05j),(1.371-9e-05j),0j
187,[1.371-0.00270724j 1.371-0.00067276j],"[[9.04371140e-01+0.j         9.25648447e-15-0.42674681j]
 [0.00000000e+00+0.42674681j 9.04371140e-01+0.j        ]]",0.001235,(1.371-9e-05j),(1.371-9e-05j),0j
188,[1.371-0.00270114j 1.371-0.00067886j],"[[9.03316454e-01+0.j         4.17721413e-14-0.42897481j]
 [0.00000000e+00+0.42897481j 9.03316454e-01+0.j        ]]",0.00124,(1.371-9e-05j),(1.371-9e-05j),0j
189,[1.371-0.00269498j 1.371-0.00068502j],"[[9.02249814e-01+0.j         2.70339306e-14-0.43121372j]
 [0.00000000e+00+0.43121372j 9.02249814e-01+0.j        ]]",0.001245,(1.371-9e-05j),(1.371-9e-05j),0j
190,[1.371-0.00268875j 1.371-0.00069125j],"[[ 9.01170977e-01+0.j        -1.56541446e-14-0.4334638j]
 [ 0.00000000e+00+0.4334638j  9.01170977e-01+0.j       ]]",0.00125,(1.371-9e-05j),(1.371-9e-05j),0j
191,[1.371-0.00268246j 1.371-0.00069754j],"[[9.00079696e-01+0.j         9.53404022e-15-0.43572531j]
 [0.00000000e+00+0.43572531j 9.00079696e-01+0.j        ]]",0.001255,(1.371-9e-05j),(1.371-9e-05j),0j
192,[1.371-0.0026761j 1.371-0.0007039j],"[[ 8.98975709e-01+0.j          1.50490731e-13-0.43799849j]
 [-7.89886780e-14+0.43799849j  8.98975709e-01+0.j        ]]",0.00126,(1.371-9e-05j),(1.371-9e-05j),0j
193,[1.371-0.00266968j 1.371-0.00071032j],"[[ 8.97858750e-01+0.j         -1.31283873e-14-0.44028362j]
 [ 0.00000000e+00+0.44028362j  8.97858750e-01+0.j        ]]",0.001265,(1.371-9e-05j),(1.371-9e-05j),0j
194,[1.371-0.00266319j 1.371-0.00071681j],"[[8.96728538e-01+0.j         4.74065232e-14-0.44258099j]
 [0.00000000e+00+0.44258099j 8.96728538e-01+0.j        ]]",0.00127,(1.371-9e-05j),(1.371-9e-05j),0j
195,[1.371-0.00265663j 1.371-0.00072337j],"[[ 8.95584786e-01+0.j         -4.55885329e-15-0.44489088j]
 [ 0.00000000e+00+0.44489088j  8.95584786e-01+0.j        ]]",0.001275,(1.371-9e-05j),(1.371-9e-05j),0j
