,eigVal,eigVec,Coupling coeff.,Ecm,XC,Ecm-XC
196,[1.371-0.00265j 1.371-0.00073j],"[[ 8.94427191e-01+0.j        -6.77374823e-14-0.4472136j]
 [ 0.00000000e+00+0.4472136j  8.94427191e-01+0.j       ]]",0.00128,(1.371-9e-05j),(1.371-9e-05j),0j
197,[1.371-0.0026433j 1.371-0.0007367j],"[[ 8.93255442e-01+0.j         -1.32754918e-13-0.44954946j]
 [ 5.82667024e-14+0.44954946j  8.93255442e-01+0.j        ]]",0.001285,(1.371-9e-05j),(1.371-9e-05j),0j
198,[1.371-0.00263652j 1.371-0.00074348j],"[[ 8.92069214e-01+0.j         -6.79456491e-14-0.45189879j]
 [ 0.00000000e+00+0.45189879j  8.92069214e-01+0.j        ]]",0.00129,(1.371-9e-05j),(1.371-9e-05j),0j
199,[1.371-0.00262967j 1.371-0.00075033j],"[[ 8.90868168e-01+0.j         -6.09512441e-14-0.45426194j]
 [ 0.00000000e+00+0.45426194j  8.90868168e-01+0.j        ]]",0.001295,(1.371-9e-05j),(1.371-9e-05j),0j
200,[1.371-0.00262274j 1.371-0.00075726j],"[[ 8.89651952e-01+0.j         -4.41313652e-14-0.45663925j]
 [ 9.08247028e-14+0.45663925j  8.89651952e-01+0.j        ]]",0.0013,(1.371-9e-05j),(1.371-9e-05j),0j
201,[1.371-0.00261573j 1.371-0.00076427j],"[[ 8.88420199e-01+0.j        -1.01786635e-13-0.4590311j]
 [ 0.00000000e+00+0.4590311j  8.88420199e-01+0.j       ]]",0.001305,(1.371-9e-05j),(1.371-9e-05j),0j
202,[1.371-0.00260864j 1.371-0.00077136j],"[[ 8.87172528e-01+0.j         -3.83651444e-14-0.46143787j]
 [ 0.00000000e+00+0.46143787j  8.87172528e-01+0.j        ]]",0.00131,(1.371-9e-05j),(1.371-9e-05j),0j
203,[1.371-0.00260147j 1.371-0.00077853j],"[[ 8.85908537e-01+0.j          1.59233737e-13-0.46385996j]
 [-2.61014381e-14+0.46385996j  8.85908537e-01+0.j        ]]",0.001315,(1.371-9e-05j),(1.371-9e-05j),0j
204,[1.371-0.00259421j 1.371-0.00078579j],"[[ 8.84627811e-01+0.j        -7.87286902e-14-0.4662978j]
 [ 0.00000000e+00+0.4662978j  8.84627811e-01+0.j       ]]",0.00132,(1.371-9e-05j),(1.371-9e-05j),0j
205,[1.371-0.00258687j 1.371-0.00079313j],"[[8.83329914e-01+0.j         4.89885910e-15-0.46875181j]
 [0.00000000e+00+0.46875181j 8.83329914e-01+0.j        ]]",0.001325,(1.371-9e-05j),(1.371-9e-05j),0j
206,[1.371-0.00257944j 1.371-0.00080056j],"[[8.82014389e-01+0.j         1.26010313e-14-0.47122247j]
 [0.00000000e+00+0.47122247j 8.82014389e-01+0.j        ]]",0.00133,(1.371-9e-05j),(1.371-9e-05j),0j
207,[1.371-0.00257192j 1.371-0.00080808j],"[[8.80680761e-01+0.j         7.04991621e-15-0.47371025j]
 [0.00000000e+00+0.47371025j 8.80680761e-01+0.j        ]]",0.001335,(1.371-9e-05j),(1.371-9e-05j),0j
208,[1.371-0.0025643j 1.371-0.0008157j],"[[ 8.79328529e-01+0.j          1.03805853e-13-0.47621564j]
 [-1.16393743e-13+0.47621564j  8.79328529e-01+0.j        ]]",0.00134,(1.371-9e-05j),(1.371-9e-05j),0j
209,[1.371-0.00255659j 1.371-0.00082341j],"[[ 8.77957170e-01+0.j          2.64843703e-13-0.47873918j]
 [-5.38779512e-14+0.47873918j  8.77957170e-01+0.j        ]]",0.001345,(1.371-9e-05j),(1.371-9e-05j),0j
210,[1.371-0.00254878j 1.371-0.00083122j],"[[ 8.76566134e-01+0.j         -3.56104035e-14-0.48128143j]
 [ 0.00000000e+00+0.48128143j  8.76566134e-01+0.j        ]]",0.00135,(1.371-9e-05j),(1.371-9e-05j),0j
211,[1.371-0.00254087j 1.371-0.00083913j],"[[ 8.75154844e-01+0.j         -2.60902411e-15-0.48384295j]
 [ 0.00000000e+00+0.48384295j  8.75154844e-01+0.j        ]]",0.001355,(1.371-9e-05j),(1.371-9e-05j),0j
212,[1.371-0.00253285j 1.371-0.00084715j],"[[ 8.73722693e-01+0.j         -1.26926247e-13-0.48642436j]
 [ 0.00000000e+00+0.48642436j  8.73722693e-01+0.j        ]]",0.00136,(1.371-9e-05j),(1.371-9e-05j),0j
213,[1.371-0.00252473j 1.371-0.00085527j],"[[ 8.72269041e-01+0.j        -2.83106871e-15-0.4890263j]
 [ 0.00000000e+00+0.4890263j  8.72269041e-01+0.j       ]]",0.0013650000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
214,[1.371-0.0025165j 1.371-0.0008635j],"[[ 8.70793216e-01+0.j         -3.98292510e-15-0.49164944j]
 [ 0.00000000e+00+0.49164944j  8.70793216e-01+0.j        ]]",0.00137,(1.371-9e-05j),(1.371-9e-05j),0j
215,[1.371-0.00250815j 1.371-0.00087185j],"[[ 8.69294507e-01+0.j         -1.05068731e-13-0.49429451j]
 [ 7.24955917e-15+0.49429451j  8.69294507e-01+0.j        ]]",0.001375,(1.371-9e-05j),(1.371-9e-05j),0j
216,[1.371-0.00249969j 1.371-0.00088031j],"[[8.67772165e-01+0.j         6.14369666e-14-0.49696224j]
 [0.00000000e+00+0.49696224j 8.67772165e-01+0.j        ]]",0.00138,(1.371-9e-05j),(1.371-9e-05j),0j
217,[1.371-0.00249111j 1.371-0.00088889j],"[[8.66225398e-01+0.j         1.02001740e-14-0.49965344j]
 [0.00000000e+00+0.49965344j 8.66225398e-01+0.j        ]]",0.001385,(1.371-9e-05j),(1.371-9e-05j),0j
218,[1.371-0.0024824j 1.371-0.0008976j],"[[8.64653365e-01+0.j         4.85167462e-14-0.50236895j]
 [0.00000000e+00+0.50236895j 8.64653365e-01+0.j        ]]",0.00139,(1.371-9e-05j),(1.371-9e-05j),0j
219,[1.371-0.00247357j 1.371-0.00090643j],"[[8.63055178e-01+0.j         2.45636844e-15-0.50510965j]
 [0.00000000e+00+0.50510965j 8.63055178e-01+0.j        ]]",0.001395,(1.371-9e-05j),(1.371-9e-05j),0j
220,[1.371-0.0024646j 1.371-0.0009154j],"[[ 8.61429892e-01+0.j        -2.33466024e-13-0.5078765j]
 [ 5.96142736e-14+0.5078765j  8.61429892e-01+0.j       ]]",0.0014,(1.371-9e-05j),(1.371-9e-05j),0j
221,[1.371-0.00245549j 1.371-0.00092451j],"[[ 8.59776504e-01+0.j         2.54352095e-13-0.5106705j]
 [-4.76167900e-14+0.5106705j  8.59776504e-01+0.j       ]]",0.001405,(1.371-9e-05j),(1.371-9e-05j),0j
222,[1.371-0.00244624j 1.371-0.00093376j],"[[ 8.58093946e-01+0.j         -6.41986464e-14-0.51349273j]
 [ 9.26828720e-14+0.51349273j  8.58093946e-01+0.j        ]]",0.00141,(1.371-9e-05j),(1.371-9e-05j),0j
223,[1.371-0.00243684j 1.371-0.00094316j],"[[ 8.56381077e-01+0.j          1.62161951e-13-0.51634431j]
 [-1.28609585e-13+0.51634431j  8.56381077e-01+0.j        ]]",0.001415,(1.371-9e-05j),(1.371-9e-05j),0j
224,[1.371-0.00242729j 1.371-0.00095271j],"[[8.54636682e-01+0.j         7.91033905e-15-0.51922648j]
 [0.00000000e+00+0.51922648j 8.54636682e-01+0.j        ]]",0.00142,(1.371-9e-05j),(1.371-9e-05j),0j
225,[1.371-0.00241758j 1.371-0.00096242j],"[[8.52859457e-01+0.j         2.38420395e-14-0.52214054j]
 [0.00000000e+00+0.52214054j 8.52859457e-01+0.j        ]]",0.001425,(1.371-9e-05j),(1.371-9e-05j),0j
226,[1.371-0.0024077j 1.371-0.0009723j],"[[ 8.51048007e-01+0.j         -6.50035581e-14-0.52508789j]
 [ 0.00000000e+00+0.52508789j  8.51048007e-01+0.j        ]]",0.00143,(1.371-9e-05j),(1.371-9e-05j),0j
227,[1.371-0.00239765j 1.371-0.00098235j],"[[8.49200833e-01+0.j         1.03389519e-14-0.52807002j]
 [0.00000000e+00+0.52807002j 8.49200833e-01+0.j        ]]",0.001435,(1.371-9e-05j),(1.371-9e-05j),0j
228,[1.371-0.00238742j 1.371-0.00099258j],"[[8.47316321e-01+0.j         7.09848846e-14-0.53108855j]
 [0.00000000e+00+0.53108855j 8.47316321e-01+0.j        ]]",0.00144,(1.371-9e-05j),(1.371-9e-05j),0j
229,[1.371-0.002377j 1.371-0.001003j],"[[ 8.45392728e-01+0.j         -6.55031585e-14-0.53414524j]
 [ 1.17731471e-13+0.53414524j  8.45392728e-01+0.j        ]]",0.001445,(1.371-9e-05j),(1.371-9e-05j),0j
230,[1.371-0.00236639j 1.371-0.00101361j],"[[8.43428172e-01+0.j         1.06858966e-15-0.53724195j]
 [0.00000000e+00+0.53724195j 8.43428172e-01+0.j        ]]",0.0014500000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
231,[1.371-0.00235556j 1.371-0.00102444j],"[[ 8.41420613e-01+0.j         -9.88931159e-14-0.54038075j]
 [ 0.00000000e+00+0.54038075j  8.41420613e-01+0.j        ]]",0.001455,(1.371-9e-05j),(1.371-9e-05j),0j
232,[1.371-0.00234452j 1.371-0.00103548j],"[[8.39367829e-01+0.j         1.00142117e-13-0.54356384j]
 [1.01412565e-14+0.54356384j 8.39367829e-01+0.j        ]]",0.00146,(1.371-9e-05j),(1.371-9e-05j),0j
233,[1.371-0.00233325j 1.371-0.00104675j],"[[ 8.37267402e-01+0.j          9.12048215e-14-0.54679365j]
 [-1.34086057e-13+0.54679365j  8.37267402e-01+0.j        ]]",0.001465,(1.371-9e-05j),(1.371-9e-05j),0j
234,[1.371-0.00232174j 1.371-0.00105826j],"[[ 8.35116687e-01+0.j         -1.99840144e-15-0.55007283j]
 [ 0.00000000e+00+0.55007283j  8.35116687e-01+0.j        ]]",0.00147,(1.371-9e-05j),(1.371-9e-05j),0j
235,[1.371-0.00230998j 1.371-0.00107002j],"[[ 8.32912780e-01+0.j         -2.88102875e-14-0.55340428j]
 [-1.94087031e-14+0.55340428j  8.32912780e-01+0.j        ]]",0.001475,(1.371-9e-05j),(1.371-9e-05j),0j
236,[1.371-0.00229795j 1.371-0.00108205j],"[[ 8.30652486e-01+0.j          3.06255021e-13-0.55679121j]
 [-1.68952296e-13+0.55679121j  8.30652486e-01+0.j        ]]",0.00148,(1.371-9e-05j),(1.371-9e-05j),0j
237,[1.371-0.00228563j 1.371-0.00109437j],"[[ 8.28332270e-01+0.j         -9.11423714e-14-0.56023714j]
 [ 0.00000000e+00+0.56023714j  8.28332270e-01+0.j        ]]",0.001485,(1.371-9e-05j),(1.371-9e-05j),0j
238,[1.371-0.00227301j 1.371-0.00110699j],"[[ 8.25948212e-01+0.j       -4.41313652e-15-0.563746j]
 [ 0.00000000e+00+0.563746j  8.25948212e-01+0.j      ]]",0.00149,(1.371-9e-05j),(1.371-9e-05j),0j
239,[1.371-0.00226007j 1.371-0.00111993j],"[[ 8.23495937e-01+0.j         -1.22540866e-13-0.56732217j]
 [ 4.17275603e-14+0.56732217j  8.23495937e-01+0.j        ]]",0.001495,(1.371-9e-05j),(1.371-9e-05j),0j
240,[1.371-0.00224678j 1.371-0.00113322j],"[[ 8.20970545e-01+0.j         -1.58623115e-14-0.57097055j]
 [ 0.00000000e+00+0.57097055j  8.20970545e-01+0.j        ]]",0.0015,(1.371-9e-05j),(1.371-9e-05j),0j
241,[1.371-0.00223312j 1.371-0.00114688j],"[[ 8.18366515e-01+0.j         -3.51385587e-14-0.57469666j]
 [ 4.23764598e-14+0.57469666j  8.18366515e-01+0.j        ]]",0.001505,(1.371-9e-05j),(1.371-9e-05j),0j
242,[1.371-0.00221906j 1.371-0.00116094j],"[[8.15677587e-01+0.j         1.16018306e-14-0.57850676j]
 [0.00000000e+00+0.57850676j 8.15677587e-01+0.j        ]]",0.00151,(1.371-9e-05j),(1.371-9e-05j),0j
243,[1.371-0.00220456j 1.371-0.00117544j],"[[ 8.12896619e-01+0.j         -4.33542091e-14-0.58240801j]
 [-1.29887091e-13+0.58240801j  8.12896619e-01+0.j        ]]",0.001515,(1.371-9e-05j),(1.371-9e-05j),0j
244,[1.371-0.0021896j 1.371-0.0011904j],"[[ 8.10015401e-01+0.j        -8.67361738e-15-0.5864086j]
 [ 0.00000000e+00+0.5864086j  8.10015401e-01+0.j       ]]",0.00152,(1.371-9e-05j),(1.371-9e-05j),0j
245,[1.371-0.00217412j 1.371-0.00120588j],"[[ 8.07024418e-01+0.j         -2.64954725e-13-0.59051807j]
 [ 2.38323708e-13+0.59051807j  8.07024418e-01+0.j        ]]",0.001525,(1.371-9e-05j),(1.371-9e-05j),0j
246,[1.371-0.00215808j 1.371-0.00122192j],"[[ 8.03912540e-01+0.j          1.93345340e-13-0.59474753j]
 [-1.39819032e-13+0.59474753j  8.03912540e-01+0.j        ]]",0.0015300000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
247,[1.371-0.00214141j 1.371-0.00123859j],"[[ 8.00666606e-01+0.j          2.62873057e-13-0.59911016j]
 [-1.49812279e-13+0.59911016j  8.00666606e-01+0.j        ]]",0.0015350000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
248,[1.371-0.00212405j 1.371-0.00125595j],"[[ 7.97270870e-01+0.j        -5.88973315e-14-0.6036217j]
 [ 1.17175471e-13+0.6036217j  7.97270870e-01+0.j       ]]",0.00154,(1.371-9e-05j),(1.371-9e-05j),0j
249,[1.371-0.0021059j 1.371-0.0012741j],"[[ 7.93706226e-01+0.j          1.61121116e-13-0.60830126j]
 [-8.46185099e-14+0.60830126j  7.93706226e-01+0.j        ]]",0.001545,(1.371-9e-05j),(1.371-9e-05j),0j
250,[1.371-0.00208686j 1.371-0.00129314j],"[[ 7.89949108e-01+0.j         -2.10387263e-13-0.61317241j]
 [ 1.31266585e-13+0.61317241j  7.89949108e-01+0.j        ]]",0.00155,(1.371-9e-05j),(1.371-9e-05j),0j
251,[1.371-0.0020668j 1.371-0.0013132j],"[[ 7.85969883e-01+0.j         -4.66932049e-13-0.61826478j]
 [ 3.18840405e-13+0.61826478j  7.85969883e-01+0.j        ]]",0.001555,(1.371-9e-05j),(1.371-9e-05j),0j
252,[1.371-0.00204553j 1.371-0.00133447j],"[[ 7.81730408e-01+0.j         -1.29452005e-13-0.62361652j]
 [ 4.81998346e-14+0.62361652j  7.81730408e-01+0.j        ]]",0.00156,(1.371-9e-05j),(1.371-9e-05j),0j
253,[1.371-0.00202283j 1.371-0.00135717j],"[[ 7.77180156e-01+0.j         -2.42778020e-13-0.62927816j]
 [ 2.07074094e-13+0.62927816j  7.77180156e-01+0.j        ]]",0.001565,(1.371-9e-05j),(1.371-9e-05j),0j
254,[1.371-0.00199838j 1.371-0.00138162j],"[[ 7.72249733e-01+0.j          4.86222174e-13-0.63531909j]
 [-3.89544045e-13+0.63531909j  7.72249733e-01+0.j        ]]",0.00157,(1.371-9e-05j),(1.371-9e-05j),0j
255,[1.371-0.00197174j 1.371-0.00140826j],"[[ 7.66839229e-01+0.j          1.51212376e-13-0.64183923j]
 [-1.24097877e-13+0.64183923j  7.66839229e-01+0.j        ]]",0.001575,(1.371-9e-05j),(1.371-9e-05j),0j
256,[1.371-0.00194219j 1.371-0.00143781j],"[[ 7.60795308e-01+0.j          1.30839783e-13-0.64899191j]
 [-1.46846053e-13+0.64899191j  7.60795308e-01+0.j        ]]",0.00158,(1.371-9e-05j),(1.371-9e-05j),0j
257,[1.371-0.00190857j 1.371-0.00147143j],"[[ 7.53859845e-01+0.j          3.38118422e-13-0.65703526j]
 [-3.93105796e-13+0.65703526j  7.53859845e-01+0.j        ]]",0.001585,(1.371-9e-05j),(1.371-9e-05j),0j
258,[1.371-0.00186861j 1.371-0.00151139j],"[[ 7.45529533e-01+0.j          1.91235916e-13-0.66647259j]
 [-8.06561570e-14+0.66647259j  7.45529533e-01+0.j        ]]",0.00159,(1.371-9e-05j),(1.371-9e-05j),0j
259,[1.371-0.00181639j 1.371-0.00156361j],"[[ 7.34504988e-01+0.j         -5.67379477e-13-0.67860329j]
 [ 5.70574463e-13+0.67860329j  7.34504988e-01+0.j        ]]",0.001595,(1.371-9e-05j),(1.371-9e-05j),0j
260,[1.371-0.00169j 1.371-0.00169j],"[[ 1.07539695e-07-0.70710671j  7.07106857e-01+0.j        ]
 [ 7.07106857e-01+0.j         -1.07539692e-07+0.70710671j]]",0.0016,(1.371-9e-05j),(1.371-9e-05j),0j
261,[1.37112659-0.00169j 1.37087341-0.00169j],"[[ 0.70710678+0.j         -0.05577107-0.70490396j]
 [ 0.05577107+0.70490396j  0.70710678+0.j        ]]",0.001605,(1.371-9e-05j),(1.371-9e-05j),0j
262,[1.37117916-0.00169j 1.37082084-0.00169j],"[[ 0.07868857-0.70271481j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.07868857+0.70271481j]]",0.00161,(1.371-9e-05j),(1.371-9e-05j),0j
263,[1.3712196-0.00169j 1.3707804-0.00169j],"[[ 0.70710678+0.j         -0.09614985-0.70053923j]
 [ 0.09614985+0.70053923j  0.70710678+0.j        ]]",0.0016150000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
264,[1.37125377-0.00169j 1.37074623-0.00169j],"[[ 0.70710678+0.j         -0.11076764-0.69837707j]
 [ 0.11076764+0.69837707j  0.70710678+0.j        ]]",0.0016200000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
265,[1.37128395-0.00169j 1.37071605-0.00169j],"[[ 0.70710678+0.j         -0.12355676-0.69622822j]
 [ 0.12355676+0.69622822j  0.70710678+0.j        ]]",0.001625,(1.371-9e-05j),(1.371-9e-05j),0j
266,[1.37131129-0.00169j 1.37068871-0.00169j],"[[ 0.13503902-0.69409255j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.13503902+0.69409255j]]",0.00163,(1.371-9e-05j),(1.371-9e-05j),0j
267,[1.37133649-0.00169j 1.37066351-0.00169j],"[[ 0.14552527-0.69196994j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.14552527+0.69196994j]]",0.001635,(1.371-9e-05j),(1.371-9e-05j),0j
268,[1.37136-0.00169j 1.37064-0.00169j],"[[ 0.70710678+0.j         -0.15521856-0.68986027j]
 [ 0.15521856+0.68986027j  0.70710678+0.j        ]]",0.00164,(1.371-9e-05j),(1.371-9e-05j),0j
269,[1.37138213-0.00169j 1.37061787-0.00169j],"[[ 0.16426034-0.68776343j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.16426034+0.68776343j]]",0.001645,(1.371-9e-05j),(1.371-9e-05j),0j
270,[1.37140311-0.00169j 1.37059689-0.00169j],"[[ 0.17275385-0.6856793j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.17275385+0.6856793j]]",0.00165,(1.371-9e-05j),(1.371-9e-05j),0j
271,[1.37142311-0.00169j 1.37057689-0.00169j],"[[ 0.18077728-0.68360776j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.18077728+0.68360776j]]",0.001655,(1.371-9e-05j),(1.371-9e-05j),0j
272,[1.37144227-0.00169j 1.37055773-0.00169j],"[[ 0.18839152-0.6815487j  0.70710678+0.j       ]
 [ 0.70710678+0.j        -0.18839152+0.6815487j]]",0.00166,(1.371-9e-05j),(1.371-9e-05j),0j
273,[1.37146068-0.00169j 1.37053932-0.00169j],"[[ 0.70710678+0.j         -0.19564513-0.67950201j]
 [ 0.19564513+0.67950201j  0.70710678+0.j        ]]",0.001665,(1.371-9e-05j),(1.371-9e-05j),0j
274,[1.37147843-0.00169j 1.37052157-0.00169j],"[[ 0.70710678+0.j         -0.2025776 -0.67746757j]
 [ 0.2025776 +0.67746757j  0.70710678+0.j        ]]",0.00167,(1.371-9e-05j),(1.371-9e-05j),0j
275,[1.37149561-0.00169j 1.37050439-0.00169j],"[[ 0.20922158-0.67544528j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.20922158+0.67544528j]]",0.001675,(1.371-9e-05j),(1.371-9e-05j),0j
276,[1.37151225-0.00169j 1.37048775-0.00169j],"[[ 0.70710678+0.j         -0.21560441-0.67343503j]
 [ 0.21560441+0.67343503j  0.70710678+0.j        ]]",0.00168,(1.371-9e-05j),(1.371-9e-05j),0j
277,[1.37152842-0.00169j 1.37047158-0.00169j],"[[ 0.70710678+0.j         -0.22174929-0.67143671j]
 [ 0.22174929+0.67143671j  0.70710678+0.j        ]]",0.001685,(1.371-9e-05j),(1.371-9e-05j),0j
278,[1.37154415-0.00169j 1.37045585-0.00169j],"[[ 0.22767613-0.66945021j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.22767613+0.66945021j]]",0.00169,(1.371-9e-05j),(1.371-9e-05j),0j
279,[1.37155949-0.00169j 1.37044051-0.00169j],"[[ 0.70710678+0.j         -0.23340213-0.66747543j]
 [ 0.23340213+0.66747543j  0.70710678+0.j        ]]",0.0016950000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
280,[1.37157446-0.00169j 1.37042554-0.00169j],"[[ 0.70710678+0.j         -0.23894231-0.66551226j]
 [ 0.23894231+0.66551226j  0.70710678+0.j        ]]",0.0017000000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
281,[1.37158909-0.00169j 1.37041091-0.00169j],"[[ 0.24430986-0.66356062j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.24430986+0.66356062j]]",0.0017050000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
282,[1.37160341-0.00169j 1.37039659-0.00169j],"[[ 0.70710678+0.j         -0.24951648-0.66162038j]
 [ 0.24951648+0.66162038j  0.70710678+0.j        ]]",0.00171,(1.371-9e-05j),(1.371-9e-05j),0j
283,[1.37161743-0.00169j 1.37038257-0.00169j],"[[ 0.25457255-0.65969146j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.25457255+0.65969146j]]",0.001715,(1.371-9e-05j),(1.371-9e-05j),0j
284,[1.37163119-0.00169j 1.37036881-0.00169j],"[[ 0.25948737-0.65777375j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.25948737+0.65777375j]]",0.00172,(1.371-9e-05j),(1.371-9e-05j),0j
285,[1.37164469-0.00169j 1.37035531-0.00169j],"[[ 0.70710678+0.j         -0.26426931-0.65586716j]
 [ 0.26426931+0.65586716j  0.70710678+0.j        ]]",0.001725,(1.371-9e-05j),(1.371-9e-05j),0j
286,[1.37165795-0.00169j 1.37034205-0.00169j],"[[ 0.26892594-0.65397159j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.26892594+0.65397159j]]",0.00173,(1.371-9e-05j),(1.371-9e-05j),0j
287,[1.37167099-0.00169j 1.37032901-0.00169j],"[[ 0.2734641 -0.65208695j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.2734641 +0.65208695j]]",0.001735,(1.371-9e-05j),(1.371-9e-05j),0j
288,[1.37168381-0.00169j 1.37031619-0.00169j],"[[ 0.27789006-0.65021313j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.27789006+0.65021313j]]",0.00174,(1.371-9e-05j),(1.371-9e-05j),0j
289,[1.37169644-0.00169j 1.37030356-0.00169j],"[[ 0.70710678+0.j         -0.2822095 -0.64835006j]
 [ 0.2822095 +0.64835006j  0.70710678+0.j        ]]",0.001745,(1.371-9e-05j),(1.371-9e-05j),0j
290,[1.37170887-0.00169j 1.37029113-0.00169j],"[[ 0.28642768-0.64649763j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.28642768+0.64649763j]]",0.00175,(1.371-9e-05j),(1.371-9e-05j),0j
291,[1.37172113-0.00169j 1.37027887-0.00169j],"[[ 0.29054941-0.64465575j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.29054941+0.64465575j]]",0.001755,(1.371-9e-05j),(1.371-9e-05j),0j
292,[1.37173321-0.00169j 1.37026679-0.00169j],"[[ 0.29457912-0.64282435j -0.29457912-0.64282435j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.00176,(1.371-9e-05j),(1.371-9e-05j),0j
293,[1.37174513-0.00169j 1.37025487-0.00169j],"[[ 0.29852094-0.64100331j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.29852094+0.64100331j]]",0.001765,(1.371-9e-05j),(1.371-9e-05j),0j
294,[1.3717569-0.00169j 1.3702431-0.00169j],"[[ 0.30237867-0.63919257j -0.30237867-0.63919257j]
 [ 0.70710678+0.j          0.70710678+0.j        ]]",0.00177,(1.371-9e-05j),(1.371-9e-05j),0j
295,[1.37176852-0.00169j 1.37023148-0.00169j],"[[ 0.30615585-0.63739203j  0.70710678+0.j        ]
 [ 0.70710678+0.j         -0.30615585+0.63739203j]]",0.001775,(1.371-9e-05j),(1.371-9e-05j),0j
296,[1.37178-0.00169j 1.37022-0.00169j],"[[ 0.70710678+0.j        -0.30985578-0.6356016j]
 [ 0.30985578+0.6356016j  0.70710678+0.j       ]]",0.0017800000000000001,(1.371-9e-05j),(1.371-9e-05j),0j
